"ID","Description","NES","pvalue","p.adjust","geneID","geneName","Count"
"GOBP:0006383","Transcription by rna polymerase iii",1.92097297515434,0.00143472022955524,0.499033115784385,"2972/27297/51728/171568/10623/9328/55703/11128/55718/2975/5435/2976/9330/661/9533/2971","BRF1/CRCP/POLR3K/POLR3H/POLR3C/GTF3C5/POLR3B/POLR3A/POLR3E/GTF3C1/POLR2F/GTF3C2/GTF3C3/POLR3D/POLR1C/GTF3A",16
"GOBP:0042273","Ribosomal large subunit biogenesis",1.89842698340852,0.0014792899408284,0.499033115784385,"55759/54663/84154/23212/23481/9045/55003/55153/14/6125/55027/2971/6135/57002/4869/51388/90441/6154/51491/57495/10969/4931/6165/51121","WDR12/WDR74/RPF2/RRS1/PES1/RPL14/PAK1IP1/SDAD1/AAMP/RPL5/HEATR3/GTF3A/RPL11/YAE1/NPM1/NIP7/ZNF622/RPL26/NOP16/NWD2/EBNA1BP2/NVL/RPL35A/RPL26L1",24
"GOBP:0006611","Protein export from nucleus",1.87952871438613,0.00148588410104012,0.499033115784385,"10204/5310/5901/92335/10768/64328/1959/8021/1434/3313/23214/7514","NUTF2/PKD1/RAN/STRADA/AHCYL1/XPO4/EGR2/NUP214/CSE1L/HSPA9/XPO6/XPO1",12
"GOBP:0045022","Early endosome to late endosome transport",1.83743148797673,0.00150829562594268,0.499033115784385,"124997/5289/8411/25930/55614/84079/51361/29062/83547/64089/11267","WDR81/PIK3C3/EEA1/PTPN23/KIF16B/ANKRD27/HOOK1/WDR91/RILP/SNX16/SNF8",11
"GOBP:0043171","Peptide catabolic process",1.89879562114115,0.00153846153846154,0.499033115784385,"206338/10404/4012/4048/1636/11093/9520","LVRN/CPQ/LNPEP/LTA4H/ACE/ADAMTS13/NPEPPS",7
"GOBP:0007221","Positive regulation of transcription of notch receptor target",-2.03649801370403,0.00284900284900285,0.499033115784385,"26508/4851/6772/22938/23286/84441","HEYL/NOTCH1/STAT1/SNW1/WWC1/MAML2",6
"GOBP:0006418","Trna aminoacylation for protein translation",1.80999078585611,0.00286944045911047,0.499033115784385,"8565/3035/3376/1615/7453/55699/54938/6301/2617/16/23438/2058/833/92935/27068/5859/51067/4677","YARS/HARS/IARS/DARS/WARS/IARS2/SARS2/SARS/GARS/AARS/HARS2/EPRS/CARS/MARS2/PPA2/QARS/YARS2/NARS",18
"GOBP:0010667","Negative regulation of cardiac muscle cell apoptotic process",-1.78539151182775,0.00304878048780488,0.499033115784385,"8996/7849/126393/93649/3611/3297/9464/5863/23493/3717","NOL3/PAX8/HSPB6/MYOCD/ILK/HSF1/HAND2/RGL2/HEY2/JAK2",10
"GOBP:0042771","Intrinsic apoptotic signaling pathway in response to dna damage by p53 class mediator",-2.10990954786108,0.00306748466257669,0.499033115784385,"2033/11200/7157/64782/51065/29108/23612/8445/23411/1026/57646/79073/22938/5371/3428","EP300/CHEK2/TP53/AEN/RPS27L/PYCARD/PHLDA3/DYRK2/SIRT1/CDKN1A/USP28/TMEM109/SNW1/PML/IFI16",15
"GOBP:1904646","Cellular response to amyloid-beta",-1.92904561463995,0.00308641975308642,0.499033115784385,"2043/10333/154/4035/142/2309/478/351/4804","EPHA4/TLR6/ADRB2/LRP1/PARP1/FOXO3/ATP1A3/APP/NGFR",9
